name,person,act
11399.csv,177,1
11400.csv,0,2
11401.csv,0,2
11402.csv,0,2
11403.csv,0,2
11404.csv,0,2
11405.csv,0,2
11406.csv,0,2
11407.csv,0,2
11408.csv,0,2
11409.csv,0,2
11410.csv,0,2
11411.csv,0,2
11412.csv,0,2
11413.csv,0,2
11414.csv,0,2
11415.csv,0,2
11416.csv,0,2
11417.csv,0,2
11418.csv,0,2
11419.csv,0,2
11420.csv,0,2
11421.csv,0,2
11422.csv,0,2
11423.csv,0,2
11424.csv,0,2
11425.csv,0,2
11426.csv,0,2
11427.csv,0,2
11428.csv,0,2
11429.csv,0,2
11430.csv,0,2
11431.csv,0,2
11432.csv,0,2
11433.csv,0,2
11434.csv,15,2
11435.csv,15,2
11436.csv,15,2
11437.csv,15,2
11438.csv,15,2
11439.csv,15,2
11440.csv,15,2
11441.csv,15,2
11442.csv,15,2
11443.csv,15,2
11444.csv,15,2
11445.csv,15,2
11446.csv,15,2
11447.csv,15,2
11448.csv,15,2
11449.csv,19,2
11450.csv,19,2
11451.csv,19,2
11452.csv,19,2
11453.csv,19,2
11454.csv,19,2
11455.csv,19,2
11456.csv,19,2
11457.csv,19,2
11458.csv,19,2
11459.csv,19,2
11460.csv,19,2
11461.csv,19,2
11462.csv,19,2
11463.csv,19,2
11464.csv,21,2
11465.csv,21,2
11466.csv,21,2
11467.csv,21,2
11468.csv,21,2
11469.csv,21,2
11470.csv,21,2
11471.csv,21,2
11472.csv,21,2
11473.csv,21,2
11474.csv,21,2
11475.csv,21,2
11476.csv,21,2
11477.csv,21,2
11478.csv,21,2
11479.csv,24,2
11480.csv,24,2
11481.csv,24,2
11482.csv,24,2
11483.csv,24,2
11484.csv,24,2
11485.csv,24,2
11486.csv,24,2
11487.csv,24,2
11488.csv,24,2
11489.csv,24,2
11490.csv,24,2
11491.csv,24,2
11492.csv,24,2
11493.csv,24,2
11494.csv,34,2
11495.csv,34,2
11496.csv,34,2
11497.csv,34,2
11498.csv,34,2
11499.csv,34,2
11500.csv,34,2
11501.csv,34,2
11502.csv,34,2
11503.csv,34,2
11504.csv,34,2
11505.csv,34,2
11506.csv,34,2
11507.csv,34,2
11508.csv,34,2
11509.csv,34,2
11510.csv,34,2
11511.csv,34,2
11512.csv,34,2
11513.csv,34,2
11514.csv,34,2
11515.csv,34,2
11516.csv,43,2
11517.csv,43,2
11518.csv,43,2
11519.csv,43,2
11520.csv,43,2
11521.csv,43,2
11522.csv,43,2
11523.csv,43,2
11524.csv,43,2
11525.csv,43,2
11526.csv,43,2
11527.csv,43,2
11528.csv,43,2
11529.csv,43,2
11530.csv,43,2
11531.csv,53,2
11532.csv,53,2
11533.csv,53,2
11534.csv,53,2
11535.csv,53,2
11536.csv,53,2
11537.csv,53,2
11538.csv,53,2
11539.csv,53,2
11540.csv,53,2
11541.csv,53,2
11542.csv,53,2
11543.csv,53,2
11544.csv,53,2
11545.csv,53,2
11546.csv,59,2
11547.csv,59,2
11548.csv,59,2
11549.csv,59,2
11550.csv,59,2
11551.csv,59,2
11552.csv,59,2
11553.csv,59,2
11554.csv,59,2
11555.csv,59,2
11556.csv,59,2
11557.csv,59,2
11558.csv,59,2
11559.csv,59,2
11560.csv,59,2
11561.csv,78,2
11562.csv,78,2
11563.csv,78,2
11564.csv,78,2
11565.csv,78,2
11566.csv,78,2
11567.csv,78,2
11568.csv,78,2
11569.csv,78,2
11570.csv,78,2
11571.csv,78,2
11572.csv,78,2
11573.csv,78,2
11574.csv,78,2
11575.csv,78,2
11576.csv,79,2
11577.csv,79,2
11578.csv,79,2
11579.csv,79,2
11580.csv,79,2
11581.csv,79,2
11582.csv,79,2
11583.csv,79,2
11584.csv,79,2
11585.csv,79,2
11586.csv,79,2
11587.csv,79,2
11588.csv,79,2
11589.csv,79,2
11590.csv,79,2
11591.csv,83,2
11592.csv,83,2
11593.csv,83,2
11594.csv,83,2
11595.csv,83,2
11596.csv,83,2
11597.csv,83,2
11598.csv,83,2
11599.csv,83,2
11600.csv,83,2
11601.csv,83,2
11602.csv,83,2
11603.csv,83,2
11604.csv,83,2
11605.csv,83,2
11606.csv,87,2
11607.csv,87,2
11608.csv,87,2
11609.csv,87,2
11610.csv,87,2
11611.csv,87,2
11612.csv,87,2
11613.csv,87,2
11614.csv,87,2
11615.csv,87,2
11616.csv,87,2
11617.csv,87,2
11618.csv,87,2
11619.csv,87,2
11620.csv,87,2
11621.csv,87,2
11622.csv,87,2
11623.csv,87,2
11624.csv,87,2
11625.csv,87,2
11626.csv,87,2
11627.csv,90,2
11628.csv,90,2
11629.csv,90,2
11630.csv,90,2
11631.csv,90,2
11632.csv,90,2
11633.csv,90,2
11634.csv,90,2
11635.csv,90,2
11636.csv,90,2
11637.csv,90,2
11638.csv,90,2
11639.csv,90,2
11640.csv,90,2
11641.csv,90,2
11642.csv,90,2
11643.csv,90,2
11644.csv,90,2
11645.csv,90,2
11646.csv,90,2
11647.csv,90,2
11648.csv,90,2
11649.csv,90,2
11650.csv,90,2
11651.csv,96,2
11652.csv,96,2
11653.csv,96,2
11654.csv,96,2
11655.csv,96,2
11656.csv,96,2
11657.csv,96,2
11658.csv,96,2
11659.csv,96,2
11660.csv,96,2
11661.csv,96,2
11662.csv,96,2
11663.csv,96,2
11664.csv,96,2
11665.csv,96,2
11666.csv,96,2
11667.csv,96,2
11668.csv,96,2
11669.csv,96,2
11670.csv,96,2
11671.csv,96,2
11672.csv,96,2
11673.csv,96,2
11674.csv,96,2
11675.csv,96,2
11676.csv,96,2
11677.csv,96,2
11678.csv,96,2
11679.csv,96,2
11680.csv,96,2
11681.csv,96,2
11682.csv,96,2
11683.csv,96,2
11684.csv,96,2
11685.csv,99,2
11686.csv,99,2
11687.csv,99,2
11688.csv,99,2
11689.csv,99,2
11690.csv,99,2
11691.csv,99,2
11692.csv,99,2
11693.csv,99,2
11694.csv,99,2
11695.csv,99,2
11696.csv,99,2
11697.csv,99,2
11698.csv,99,2
11699.csv,99,2
11700.csv,99,2
11701.csv,99,2
11702.csv,99,2
11703.csv,99,2
11704.csv,99,2
11705.csv,99,2
11706.csv,99,2
11707.csv,99,2
11708.csv,99,2
11709.csv,99,2
11710.csv,99,2
11711.csv,99,2
11712.csv,99,2
11713.csv,99,2
11714.csv,99,2
11715.csv,99,2
11716.csv,99,2
11717.csv,107,2
11718.csv,107,2
11719.csv,107,2
11720.csv,107,2
11721.csv,107,2
11722.csv,107,2
11723.csv,107,2
11724.csv,107,2
11725.csv,107,2
11726.csv,107,2
11727.csv,107,2
11728.csv,107,2
11729.csv,107,2
11730.csv,107,2
11731.csv,107,2
11732.csv,111,2
11733.csv,111,2
11734.csv,111,2
11735.csv,111,2
11736.csv,111,2
11737.csv,111,2
11738.csv,111,2
11739.csv,111,2
11740.csv,111,2
11741.csv,111,2
11742.csv,111,2
11743.csv,111,2
11744.csv,111,2
11745.csv,111,2
11746.csv,111,2
11747.csv,111,2
11748.csv,111,2
11749.csv,111,2
11750.csv,111,2
11751.csv,111,2
11752.csv,113,2
11753.csv,113,2
11754.csv,113,2
11755.csv,113,2
11756.csv,113,2
11757.csv,113,2
11758.csv,113,2
11759.csv,113,2
11760.csv,113,2
11761.csv,113,2
11762.csv,113,2
11763.csv,113,2
11764.csv,113,2
11765.csv,113,2
11766.csv,113,2
11767.csv,113,2
11768.csv,113,2
11769.csv,113,2
11770.csv,113,2
11771.csv,113,2
11772.csv,116,2
11773.csv,116,2
11774.csv,116,2
11775.csv,116,2
11776.csv,116,2
11777.csv,116,2
11778.csv,116,2
11779.csv,116,2
11780.csv,116,2
11781.csv,116,2
11782.csv,116,2
11783.csv,116,2
11784.csv,116,2
11785.csv,116,2
11786.csv,116,2
11787.csv,123,2
11788.csv,123,2
11789.csv,123,2
11790.csv,123,2
11791.csv,123,2
11792.csv,123,2
11793.csv,123,2
11794.csv,123,2
11795.csv,123,2
11796.csv,123,2
11797.csv,123,2
11798.csv,123,2
11799.csv,123,2
11800.csv,123,2
11801.csv,123,2
11802.csv,123,2
11803.csv,123,2
11804.csv,123,2
11805.csv,125,2
11806.csv,125,2
11807.csv,125,2
11808.csv,125,2
11809.csv,125,2
11810.csv,125,2
11811.csv,125,2
11812.csv,125,2
11813.csv,125,2
11814.csv,125,2
11815.csv,125,2
11816.csv,125,2
11817.csv,125,2
11818.csv,125,2
11819.csv,125,2
11820.csv,125,2
11821.csv,125,2
11822.csv,125,2
11823.csv,128,2
11824.csv,128,2
11825.csv,128,2
11826.csv,128,2
11827.csv,128,2
11828.csv,128,2
11829.csv,128,2
11830.csv,128,2
11831.csv,128,2
11832.csv,128,2
11833.csv,128,2
11834.csv,128,2
11835.csv,128,2
11836.csv,128,2
11837.csv,128,2
11838.csv,128,2
11839.csv,128,2
11840.csv,128,2
11841.csv,129,2
11842.csv,129,2
11843.csv,129,2
11844.csv,129,2
11845.csv,129,2
11846.csv,129,2
11847.csv,129,2
11848.csv,129,2
11849.csv,129,2
11850.csv,129,2
11851.csv,129,2
11852.csv,129,2
11853.csv,129,2
11854.csv,129,2
11855.csv,129,2
11856.csv,129,2
11857.csv,129,2
11858.csv,129,2
11859.csv,134,2
11860.csv,134,2
11861.csv,134,2
11862.csv,134,2
11863.csv,134,2
11864.csv,134,2
11865.csv,134,2
11866.csv,134,2
11867.csv,134,2
11868.csv,134,2
11869.csv,134,2
11870.csv,134,2
11871.csv,134,2
11872.csv,134,2
11873.csv,134,2
11874.csv,134,2
11875.csv,134,2
11876.csv,134,2
11877.csv,135,2
11878.csv,135,2
11879.csv,135,2
11880.csv,135,2
11881.csv,135,2
11882.csv,135,2
11883.csv,135,2
11884.csv,135,2
11885.csv,135,2
11886.csv,135,2
11887.csv,135,2
11888.csv,135,2
11889.csv,135,2
11890.csv,135,2
11891.csv,135,2
11892.csv,135,2
11893.csv,135,2
11894.csv,135,2
11895.csv,140,2
11896.csv,140,2
11897.csv,140,2
11898.csv,140,2
11899.csv,140,2
11900.csv,140,2
11901.csv,140,2
11902.csv,140,2
11903.csv,140,2
11904.csv,140,2
11905.csv,140,2
11906.csv,140,2
11907.csv,140,2
11908.csv,140,2
11909.csv,140,2
11910.csv,140,2
11911.csv,140,2
11912.csv,140,2
11913.csv,140,2
11914.csv,140,2
11915.csv,148,2
11916.csv,148,2
11917.csv,148,2
11918.csv,148,2
11919.csv,148,2
11920.csv,148,2
11921.csv,148,2
11922.csv,148,2
11923.csv,148,2
11924.csv,148,2
11925.csv,148,2
11926.csv,148,2
11927.csv,148,2
11928.csv,148,2
11929.csv,148,2
11930.csv,149,2
11931.csv,149,2
11932.csv,149,2
11933.csv,149,2
11934.csv,149,2
11935.csv,149,2
11936.csv,149,2
11937.csv,149,2
11938.csv,149,2
11939.csv,149,2
11940.csv,149,2
11941.csv,149,2
11942.csv,149,2
11943.csv,149,2
11944.csv,149,2
11945.csv,152,2
11946.csv,152,2
11947.csv,152,2
11948.csv,152,2
11949.csv,152,2
11950.csv,152,2
11951.csv,152,2
11952.csv,152,2
11953.csv,152,2
11954.csv,152,2
11955.csv,152,2
11956.csv,152,2
11957.csv,152,2
11958.csv,152,2
11959.csv,152,2
11960.csv,160,2
11961.csv,160,2
11962.csv,160,2
11963.csv,160,2
11964.csv,160,2
11965.csv,160,2
11966.csv,160,2
11967.csv,160,2
11968.csv,160,2
11969.csv,160,2
11970.csv,160,2
11971.csv,160,2
11972.csv,160,2
11973.csv,160,2
11974.csv,160,2
11975.csv,160,2
11976.csv,160,2
11977.csv,160,2
11978.csv,160,2
11979.csv,160,2
11980.csv,160,2
11981.csv,160,2
11982.csv,160,2
11983.csv,160,2
11984.csv,160,2
11985.csv,160,2
11986.csv,160,2
11987.csv,160,2
11988.csv,160,2
11989.csv,160,2
11990.csv,160,2
11991.csv,160,2
11992.csv,160,2
11993.csv,160,2
11994.csv,160,2
11995.csv,161,2
11996.csv,161,2
11997.csv,161,2
11998.csv,161,2
11999.csv,161,2
12000.csv,161,2
12001.csv,161,2
12002.csv,161,2
12003.csv,161,2
12004.csv,161,2
12005.csv,161,2
12006.csv,161,2
12007.csv,161,2
12008.csv,161,2
12009.csv,161,2
12010.csv,161,2
12011.csv,161,2
12012.csv,161,2
12013.csv,161,2
12014.csv,161,2
12015.csv,161,2
12016.csv,161,2
12017.csv,161,2
12018.csv,161,2
12019.csv,161,2
12020.csv,161,2
12021.csv,161,2
12022.csv,161,2
12023.csv,161,2
12024.csv,164,2
12025.csv,164,2
12026.csv,164,2
12027.csv,164,2
12028.csv,164,2
12029.csv,164,2
12030.csv,164,2
12031.csv,164,2
12032.csv,164,2
12033.csv,164,2
12034.csv,164,2
12035.csv,164,2
12036.csv,164,2
12037.csv,164,2
12038.csv,164,2
12039.csv,169,2
12040.csv,169,2
12041.csv,169,2
12042.csv,169,2
12043.csv,169,2
12044.csv,169,2
12045.csv,169,2
12046.csv,169,2
12047.csv,169,2
12048.csv,169,2
12049.csv,169,2
12050.csv,169,2
12051.csv,169,2
12052.csv,169,2
12053.csv,169,2
12054.csv,169,2
12055.csv,169,2
12056.csv,169,2
12057.csv,169,2
12058.csv,172,2
12059.csv,172,2
12060.csv,172,2
12061.csv,172,2
12062.csv,172,2
12063.csv,172,2
12064.csv,172,2
12065.csv,172,2
12066.csv,172,2
12067.csv,172,2
12068.csv,172,2
12069.csv,172,2
12070.csv,172,2
12071.csv,172,2
12072.csv,172,2
12073.csv,172,2
12074.csv,172,2
12075.csv,172,2
12076.csv,172,2
12077.csv,172,2
12078.csv,172,2
12079.csv,177,2
12080.csv,177,2
12081.csv,177,2
12082.csv,177,2
12083.csv,177,2
12084.csv,177,2
12085.csv,177,2
12086.csv,177,2
12087.csv,177,2
12088.csv,177,2
12089.csv,177,2
12090.csv,177,2
12091.csv,177,2
12092.csv,177,2
12093.csv,177,2
12094.csv,0,3
12095.csv,0,3
12096.csv,0,3
12097.csv,0,3
12098.csv,0,3
12099.csv,0,3
12100.csv,0,3
12101.csv,0,3
12102.csv,0,3
12103.csv,0,3
12104.csv,0,3
12105.csv,0,3
12106.csv,0,3
12107.csv,0,3
12108.csv,0,3
12109.csv,0,3
12110.csv,0,3
12111.csv,0,3
12112.csv,0,3
12113.csv,0,3
12114.csv,0,3
12115.csv,0,3
12116.csv,0,3
12117.csv,0,3
12118.csv,0,3
12119.csv,0,3
12120.csv,0,3
12121.csv,0,3
12122.csv,0,3
12123.csv,0,3
12124.csv,15,3
12125.csv,15,3
12126.csv,15,3
12127.csv,15,3
12128.csv,15,3
12129.csv,15,3
12130.csv,15,3
12131.csv,15,3
12132.csv,15,3
12133.csv,15,3
12134.csv,15,3
12135.csv,15,3
12136.csv,19,3
12137.csv,19,3
12138.csv,19,3
12139.csv,19,3
12140.csv,19,3
12141.csv,19,3
12142.csv,19,3
12143.csv,19,3
12144.csv,19,3
12145.csv,19,3
12146.csv,19,3
12147.csv,19,3
12148.csv,19,3
12149.csv,19,3
12150.csv,19,3
12151.csv,21,3
12152.csv,21,3
12153.csv,21,3
12154.csv,21,3
12155.csv,21,3
12156.csv,21,3
12157.csv,21,3
12158.csv,21,3
12159.csv,21,3
12160.csv,21,3
12161.csv,21,3
12162.csv,21,3
12163.csv,21,3
12164.csv,21,3
12165.csv,21,3
12166.csv,24,3
12167.csv,24,3
12168.csv,24,3
12169.csv,24,3
12170.csv,24,3
12171.csv,24,3
12172.csv,24,3
12173.csv,24,3
12174.csv,24,3
12175.csv,24,3
12176.csv,24,3
12177.csv,24,3
12178.csv,24,3
12179.csv,24,3
12180.csv,24,3
12181.csv,34,3
12182.csv,34,3
12183.csv,34,3
12184.csv,34,3
12185.csv,34,3
12186.csv,34,3
12187.csv,34,3
12188.csv,34,3
12189.csv,34,3
12190.csv,34,3
12191.csv,34,3
12192.csv,34,3
12193.csv,34,3
12194.csv,34,3
12195.csv,34,3
12196.csv,34,3
12197.csv,34,3
12198.csv,34,3
12199.csv,34,3
12200.csv,34,3
12201.csv,34,3
12202.csv,34,3
12203.csv,43,3
12204.csv,43,3
12205.csv,43,3
12206.csv,43,3
12207.csv,43,3
12208.csv,43,3
12209.csv,43,3
12210.csv,43,3
12211.csv,43,3
12212.csv,43,3
12213.csv,43,3
12214.csv,43,3
12215.csv,43,3
12216.csv,43,3
12217.csv,43,3
12218.csv,53,3
12219.csv,53,3
12220.csv,53,3
12221.csv,53,3
12222.csv,53,3
12223.csv,53,3
12224.csv,53,3
12225.csv,53,3
12226.csv,53,3
12227.csv,53,3
12228.csv,53,3
12229.csv,53,3
12230.csv,53,3
12231.csv,53,3
12232.csv,53,3
12233.csv,59,3
12234.csv,59,3
12235.csv,59,3
12236.csv,59,3
12237.csv,59,3
12238.csv,59,3
12239.csv,59,3
12240.csv,59,3
12241.csv,59,3
12242.csv,59,3
12243.csv,59,3
12244.csv,59,3
12245.csv,59,3
12246.csv,59,3
12247.csv,59,3
12248.csv,78,3
12249.csv,78,3
12250.csv,78,3
12251.csv,78,3
12252.csv,78,3
12253.csv,78,3
12254.csv,78,3
12255.csv,78,3
12256.csv,78,3
12257.csv,78,3
12258.csv,78,3
12259.csv,78,3
12260.csv,78,3
12261.csv,78,3
12262.csv,78,3
12263.csv,79,3
12264.csv,79,3
12265.csv,79,3
12266.csv,79,3
12267.csv,79,3
12268.csv,79,3
12269.csv,79,3
12270.csv,79,3
12271.csv,79,3
12272.csv,79,3
12273.csv,79,3
12274.csv,79,3
12275.csv,79,3
12276.csv,79,3
12277.csv,79,3
12278.csv,83,3
12279.csv,83,3
12280.csv,83,3
12281.csv,83,3
12282.csv,83,3
12283.csv,83,3
12284.csv,83,3
12285.csv,83,3
12286.csv,83,3
12287.csv,83,3
12288.csv,83,3
12289.csv,83,3
12290.csv,83,3
12291.csv,83,3
12292.csv,83,3
12293.csv,87,3
12294.csv,87,3
12295.csv,87,3
12296.csv,87,3
12297.csv,87,3
12298.csv,87,3
12299.csv,87,3
12300.csv,87,3
12301.csv,87,3
12302.csv,87,3
12303.csv,87,3
12304.csv,87,3
12305.csv,87,3
12306.csv,87,3
12307.csv,87,3
12308.csv,87,3
12309.csv,87,3
12310.csv,87,3
12311.csv,87,3
12312.csv,87,3
12313.csv,90,3
12314.csv,90,3
12315.csv,90,3
12316.csv,90,3
12317.csv,90,3
12318.csv,90,3
12319.csv,90,3
12320.csv,90,3
12321.csv,90,3
12322.csv,90,3
12323.csv,90,3
12324.csv,90,3
12325.csv,90,3
12326.csv,90,3
12327.csv,90,3
12328.csv,90,3
12329.csv,90,3
12330.csv,90,3
12331.csv,90,3
12332.csv,90,3
12333.csv,90,3
12334.csv,90,3
12335.csv,90,3
12336.csv,90,3
12337.csv,90,3
12338.csv,96,3
12339.csv,96,3
12340.csv,96,3
12341.csv,96,3
12342.csv,96,3
12343.csv,96,3
12344.csv,96,3
12345.csv,96,3
12346.csv,96,3
12347.csv,96,3
12348.csv,96,3
12349.csv,96,3
12350.csv,96,3
12351.csv,96,3
12352.csv,96,3
12353.csv,96,3
12354.csv,96,3
12355.csv,96,3
12356.csv,96,3
12357.csv,96,3
12358.csv,96,3
12359.csv,96,3
12360.csv,96,3
12361.csv,96,3
12362.csv,96,3
12363.csv,96,3
12364.csv,96,3
12365.csv,96,3
12366.csv,96,3
12367.csv,96,3
12368.csv,96,3
12369.csv,96,3
12370.csv,96,3
12371.csv,96,3
12372.csv,96,3
12373.csv,99,3
12374.csv,99,3
12375.csv,99,3
12376.csv,99,3
12377.csv,99,3
12378.csv,99,3
12379.csv,99,3
12380.csv,99,3
12381.csv,99,3
12382.csv,99,3
12383.csv,99,3
12384.csv,99,3
12385.csv,99,3
12386.csv,99,3
12387.csv,99,3
12388.csv,99,3
12389.csv,99,3
12390.csv,99,3
12391.csv,99,3
12392.csv,99,3
12393.csv,99,3
12394.csv,99,3
12395.csv,99,3
12396.csv,99,3
12397.csv,99,3
12398.csv,99,3
12399.csv,99,3
12400.csv,99,3
12401.csv,99,3
12402.csv,99,3
12403.csv,99,3
12404.csv,99,3
12405.csv,99,3
12406.csv,99,3
12407.csv,107,3
12408.csv,107,3
12409.csv,107,3
12410.csv,107,3
12411.csv,107,3
12412.csv,107,3
12413.csv,107,3
12414.csv,107,3
12415.csv,107,3
12416.csv,107,3
12417.csv,107,3
12418.csv,107,3
12419.csv,107,3
12420.csv,107,3
12421.csv,107,3
12422.csv,111,3
12423.csv,111,3
12424.csv,111,3
12425.csv,111,3
12426.csv,111,3
12427.csv,111,3
12428.csv,111,3
12429.csv,111,3
12430.csv,111,3
12431.csv,111,3
12432.csv,111,3
12433.csv,111,3
12434.csv,111,3
12435.csv,111,3
12436.csv,111,3
12437.csv,111,3
12438.csv,111,3
12439.csv,111,3
12440.csv,111,3
12441.csv,111,3
12442.csv,113,3
12443.csv,113,3
12444.csv,113,3
12445.csv,113,3
12446.csv,113,3
12447.csv,113,3
12448.csv,113,3
12449.csv,113,3
12450.csv,113,3
12451.csv,113,3
12452.csv,113,3
12453.csv,113,3
12454.csv,113,3
12455.csv,113,3
12456.csv,113,3
12457.csv,113,3
12458.csv,113,3
12459.csv,113,3
12460.csv,113,3
12461.csv,113,3
12462.csv,116,3
12463.csv,116,3
12464.csv,116,3
12465.csv,116,3
12466.csv,116,3
12467.csv,116,3
12468.csv,116,3
12469.csv,116,3
12470.csv,116,3
12471.csv,116,3
12472.csv,116,3
12473.csv,116,3
12474.csv,116,3
12475.csv,116,3
12476.csv,116,3
12477.csv,123,3
12478.csv,123,3
12479.csv,123,3
12480.csv,123,3
12481.csv,123,3
12482.csv,123,3
12483.csv,123,3
12484.csv,123,3
12485.csv,123,3
12486.csv,123,3
12487.csv,123,3
12488.csv,123,3
12489.csv,123,3
12490.csv,123,3
12491.csv,123,3
12492.csv,123,3
12493.csv,123,3
12494.csv,123,3
12495.csv,125,3
12496.csv,125,3
12497.csv,125,3
12498.csv,125,3
12499.csv,125,3
12500.csv,125,3
12501.csv,125,3
12502.csv,125,3
12503.csv,125,3
12504.csv,125,3
12505.csv,125,3
12506.csv,125,3
12507.csv,125,3
12508.csv,125,3
12509.csv,125,3
12510.csv,125,3
12511.csv,125,3
12512.csv,125,3
12513.csv,128,3
12514.csv,128,3
12515.csv,128,3
12516.csv,128,3
12517.csv,128,3
12518.csv,128,3
12519.csv,128,3
12520.csv,128,3
12521.csv,128,3
12522.csv,128,3
12523.csv,128,3
12524.csv,128,3
12525.csv,128,3
12526.csv,128,3
12527.csv,128,3
12528.csv,128,3
12529.csv,128,3
12530.csv,128,3
12531.csv,129,3
12532.csv,129,3
12533.csv,129,3
12534.csv,129,3
12535.csv,129,3
12536.csv,129,3
12537.csv,129,3
12538.csv,129,3
12539.csv,129,3
12540.csv,129,3
12541.csv,129,3
12542.csv,129,3
12543.csv,129,3
12544.csv,129,3
12545.csv,129,3
12546.csv,129,3
12547.csv,129,3
12548.csv,129,3
12549.csv,134,3
12550.csv,134,3
12551.csv,134,3
12552.csv,134,3
12553.csv,134,3
12554.csv,134,3
12555.csv,134,3
12556.csv,134,3
12557.csv,134,3
12558.csv,134,3
12559.csv,134,3
12560.csv,134,3
12561.csv,134,3
12562.csv,134,3
12563.csv,134,3
12564.csv,134,3
12565.csv,134,3
12566.csv,134,3
12567.csv,135,3
12568.csv,135,3
12569.csv,135,3
12570.csv,135,3
12571.csv,135,3
12572.csv,135,3
12573.csv,135,3
12574.csv,135,3
12575.csv,135,3
12576.csv,135,3
12577.csv,135,3
12578.csv,135,3
12579.csv,135,3
12580.csv,135,3
12581.csv,135,3
12582.csv,135,3
12583.csv,135,3
12584.csv,135,3
12585.csv,140,3
12586.csv,140,3
12587.csv,140,3
12588.csv,140,3
12589.csv,140,3
12590.csv,140,3
12591.csv,140,3
12592.csv,140,3
12593.csv,140,3
12594.csv,140,3
12595.csv,140,3
12596.csv,140,3
12597.csv,140,3
12598.csv,140,3
12599.csv,140,3
12600.csv,148,3
12601.csv,148,3
12602.csv,148,3
12603.csv,148,3
12604.csv,148,3
12605.csv,148,3
12606.csv,148,3
12607.csv,148,3
12608.csv,148,3
12609.csv,148,3
12610.csv,148,3
12611.csv,148,3
12612.csv,148,3
12613.csv,148,3
12614.csv,148,3
12615.csv,149,3
12616.csv,149,3
12617.csv,149,3
12618.csv,149,3
12619.csv,149,3
12620.csv,149,3
12621.csv,149,3
12622.csv,149,3
12623.csv,149,3
12624.csv,149,3
12625.csv,149,3
12626.csv,149,3
12627.csv,149,3
12628.csv,149,3
12629.csv,149,3
12630.csv,152,3
12631.csv,152,3
12632.csv,152,3
12633.csv,152,3
12634.csv,152,3
12635.csv,152,3
12636.csv,152,3
12637.csv,152,3
12638.csv,152,3
12639.csv,152,3
12640.csv,152,3
12641.csv,152,3
12642.csv,152,3
12643.csv,152,3
12644.csv,152,3
12645.csv,160,3
12646.csv,160,3
12647.csv,160,3
12648.csv,160,3
12649.csv,160,3
12650.csv,160,3
12651.csv,160,3
12652.csv,160,3
12653.csv,160,3
12654.csv,160,3
12655.csv,160,3
12656.csv,160,3
12657.csv,160,3
12658.csv,160,3
12659.csv,160,3
12660.csv,160,3
12661.csv,160,3
12662.csv,160,3
12663.csv,160,3
12664.csv,160,3
12665.csv,160,3
12666.csv,160,3
12667.csv,160,3
12668.csv,160,3
12669.csv,160,3
12670.csv,160,3
12671.csv,160,3
12672.csv,160,3
12673.csv,160,3
12674.csv,160,3
12675.csv,160,3
12676.csv,161,3
12677.csv,161,3
12678.csv,161,3
12679.csv,161,3
12680.csv,161,3
12681.csv,161,3
12682.csv,161,3
12683.csv,161,3
12684.csv,161,3
12685.csv,161,3
12686.csv,161,3
12687.csv,161,3
12688.csv,161,3
12689.csv,161,3
12690.csv,161,3
12691.csv,161,3
12692.csv,161,3
12693.csv,161,3
12694.csv,161,3
12695.csv,161,3
12696.csv,161,3
12697.csv,161,3
12698.csv,161,3
12699.csv,161,3
12700.csv,161,3
12701.csv,161,3
12702.csv,164,3
12703.csv,164,3
12704.csv,164,3
12705.csv,164,3
12706.csv,164,3
12707.csv,164,3
12708.csv,164,3
12709.csv,164,3
12710.csv,164,3
12711.csv,164,3
12712.csv,164,3
12713.csv,164,3
12714.csv,164,3
12715.csv,164,3
12716.csv,164,3
12717.csv,169,3
12718.csv,169,3
12719.csv,169,3
12720.csv,169,3
12721.csv,169,3
12722.csv,169,3
12723.csv,169,3
12724.csv,169,3
12725.csv,169,3
12726.csv,169,3
12727.csv,169,3
12728.csv,169,3
12729.csv,169,3
12730.csv,169,3
12731.csv,169,3
12732.csv,169,3
12733.csv,169,3
12734.csv,169,3
12735.csv,172,3
12736.csv,172,3
12737.csv,172,3
12738.csv,172,3
12739.csv,172,3
12740.csv,172,3
12741.csv,172,3
12742.csv,172,3
12743.csv,172,3
12744.csv,172,3
12745.csv,172,3
12746.csv,172,3
12747.csv,172,3
12748.csv,172,3
12749.csv,172,3
12750.csv,172,3
12751.csv,172,3
12752.csv,172,3
12753.csv,172,3
12754.csv,177,3
12755.csv,177,3
12756.csv,177,3
12757.csv,177,3
12758.csv,177,3
12759.csv,177,3
12760.csv,177,3
12761.csv,177,3
12762.csv,177,3
12763.csv,177,3
12764.csv,177,3
12765.csv,177,3
12766.csv,177,3
12767.csv,177,3
12768.csv,177,3
12769.csv,0,4
12770.csv,0,4
12771.csv,0,4
12772.csv,0,4
12773.csv,0,4
12774.csv,0,4
12775.csv,0,4
12776.csv,0,4
12777.csv,0,4
12778.csv,0,4
12779.csv,0,4
12780.csv,0,4
12781.csv,0,4
12782.csv,0,4
12783.csv,0,4
12784.csv,0,4
12785.csv,0,4
12786.csv,0,4
12787.csv,0,4
12788.csv,0,4
12789.csv,0,4
12790.csv,0,4
12791.csv,0,4
12792.csv,0,4
12793.csv,0,4
12794.csv,0,4
12795.csv,0,4
12796.csv,0,4
12797.csv,0,4
